date,total_precipitation,temperature_2m,soil_moisture_layer1,solar_radiation,basin
2015-12-17,8.789034,10.591605,0.17991481721401215,71012.78,ganges_farakka
2015-12-18,5.23395,9.66204,0.18281841278076172,72300.55,ganges_farakka
2015-12-19,1.1754589,9.943101,0.181081160902977,77192.266,ganges_farakka
2015-12-20,2.9683113,10.100902,0.17963707447052002,74719.36,ganges_farakka
2015-12-21,3.3033588,9.946345,0.17886750400066376,73001.53,ganges_farakka
2015-12-22,2.9595346,10.321941,0.1783444881439209,70799.81,ganges_farakka
2015-12-23,4.038748,10.165641,0.17823220789432526,70004.73,ganges_farakka
2015-12-24,3.5737996,9.037373,0.1785239428281784,72021.08,ganges_farakka
2015-12-25,0.7439379,8.731244,0.17768263816833496,75856.6,ganges_farakka
2015-12-26,0.054784615,10.60572,0.17634336650371552,77216.25,ganges_farakka
2015-12-27,0.03552376,12.375997,0.1751057654619217,76341.016,ganges_farakka
2015-12-28,0.17466561,13.181153,0.17386525869369507,75961.84,ganges_farakka
2015-12-29,0.36411405,13.329434,0.17266738414764404,76125.42,ganges_farakka
2015-12-30,0.9525709,13.053593,0.1716185361146927,75784.24,ganges_farakka
2015-12-31,1.6843292,12.497223,0.17085325717926025,75188.1,ganges_farakka
2016-01-01,0.26062375,12.521003,0.1700592041015625,75766.84,ganges_farakka
2016-01-02,0.69740283,12.328361,0.16936318576335907,76252.125,ganges_farakka
2016-01-03,0.9773079,11.979938,0.1688731461763382,75967.77,ganges_farakka
2016-01-04,0.4140217,12.752736,0.1682807356119156,76241.15,ganges_farakka
2016-01-05,3.5779705,12.956105,0.16815604269504547,74392.56,ganges_farakka
2016-01-06,1.2965949,13.254016,0.16804154217243195,73233.01,ganges_farakka
2016-01-07,3.1307802,13.506728,0.16829223930835724,71482.91,ganges_farakka
2016-01-08,8.411241,12.680542,0.1696094125509262,72158.695,ganges_farakka
2016-01-09,4.026227,11.4934225,0.17009562253952026,75783.8,ganges_farakka
2016-01-10,0.5679944,11.702088,0.1695052981376648,79042.91,ganges_farakka
2016-01-11,0.24637523,12.298293,0.16893136501312256,79087.98,ganges_farakka
2016-01-12,1.6654931,12.503017,0.16889053583145142,77139.766,ganges_farakka
2016-01-13,3.7589328,11.846604,0.1701744794845581,74096.44,ganges_farakka
2016-01-14,2.0499387,12.203633,0.16987168788909912,71840.55,ganges_farakka
2016-01-15,6.6763287,11.634696,0.16994249820709229,71473.164,ganges_farakka
2016-01-16,2.7991223,10.894944,0.17016905546188354,77242.15,ganges_farakka
2016-01-17,8.176735,10.810477,0.17356669902801514,73559.91,ganges_farakka
2016-01-18,20.689249,10.793803,0.1833086609840393,69192.65,ganges_farakka
2016-01-19,65.73754,10.230744,0.21604864299297333,52651.367,ganges_farakka
2016-01-20,30.268042,9.005334,0.2335195392370224,59276.973,ganges_farakka
2016-01-21,4.1542444,8.038117,0.2259739637374878,78531.52,ganges_farakka
2016-01-22,1.9532275,7.8550696,0.21839983761310577,82785.42,ganges_farakka
2016-01-23,1.5488793,8.235671,0.21219021081924438,85103.3,ganges_farakka
2016-01-24,2.128878,8.897756,0.20715196430683136,82897.91,ganges_farakka
2016-01-25,3.1864955,9.123221,0.20303070545196533,82432.08,ganges_farakka
2016-01-26,6.0637617,10.132091,0.19932514429092407,80311.46,ganges_farakka
2016-01-27,6.0821004,10.970012,0.1963530331850052,80012.36,ganges_farakka
2016-01-28,2.7017236,11.992478,0.19378383457660675,81418.78,ganges_farakka
2016-01-29,5.7960563,13.375694,0.19181488454341888,80219.664,ganges_farakka
2016-01-30,3.4157476,14.23162,0.1896100491285324,82800.64,ganges_farakka
2016-01-31,4.2206335,13.920348,0.18743896484375,78675.96,ganges_farakka
2016-02-01,3.0457714,13.284702,0.18530869483947754,84929.84,ganges_farakka
2016-02-02,2.51821,12.880036,0.1831420660018921,87075.305,ganges_farakka
2016-02-03,1.349045,12.183608,0.1810055375099182,90627.85,ganges_farakka
2016-02-04,0.44985312,12.392014,0.17902998626232147,91904.31,ganges_farakka
2016-02-05,0.17614578,13.173596,0.17726415395736694,92961.04,ganges_farakka
2016-02-06,0.55115056,14.308806,0.17574776709079742,89300.016,ganges_farakka
2016-02-07,24.154037,14.058442,0.18220321834087372,82477.695,ganges_farakka
2016-02-08,20.779085,12.744907,0.19017307460308075,82518.9,ganges_farakka
2016-02-09,4.0113053,12.867948,0.19096344709396362,89733.11,ganges_farakka
2016-02-10,4.2364664,13.687558,0.18791361153125763,91983.62,ganges_farakka
2016-02-11,6.3896055,13.439224,0.18570105731487274,89514.336,ganges_farakka
2016-02-12,2.2300677,13.893203,0.1832585483789444,94901.39,ganges_farakka
2016-02-13,5.281604,13.897725,0.18143336474895477,91404.05,ganges_farakka
2016-02-14,1.8151213,14.242379,0.17963390052318573,93879.18,ganges_farakka
2016-02-15,4.313751,14.731277,0.17900653183460236,88589.61,ganges_farakka
2016-02-16,7.217797,14.918064,0.1812434196472168,83243.016,ganges_farakka
2016-02-17,1.5940629,16.408081,0.17954479157924652,92257.47,ganges_farakka
2016-02-18,3.5141068,18.12256,0.178665891289711,91212.36,ganges_farakka
2016-02-19,6.941657,19.61167,0.1784951239824295,87351.766,ganges_farakka
2016-02-20,30.60485,18.577118,0.1881435066461563,77869.84,ganges_farakka
2016-02-21,3.8982296,16.859388,0.18562571704387665,94819.125,ganges_farakka
2016-02-22,2.3137102,15.953416,0.18156002461910248,102099.63,ganges_farakka
2016-02-23,5.470483,15.651689,0.1790761947631836,101265.89,ganges_farakka
2016-02-24,16.769722,15.108392,0.1818113923072815,97661.766,ganges_farakka
2016-02-25,8.066273,15.740928,0.18213309347629547,101760.625,ganges_farakka
2016-02-26,30.814875,16.061193,0.19225181639194489,94621.32,ganges_farakka
2016-02-27,18.75694,16.172747,0.19894544780254364,96056.56,ganges_farakka
2016-02-28,6.3755875,16.830257,0.19547776877880096,101346.06,ganges_farakka
2016-02-29,4.9014277,17.329544,0.19236214458942413,100559.016,ganges_farakka
2016-03-01,3.8365648,17.554203,0.18912731111049652,101294.37,ganges_farakka
2016-03-02,3.9027154,18.41362,0.18629811704158783,103957.35,ganges_farakka
2016-03-03,4.6822853,18.933842,0.18449674546718597,103720.78,ganges_farakka
2016-03-04,5.7381067,19.01235,0.183052659034729,103409.82,ganges_farakka
2016-03-05,17.0507,18.450285,0.18755094707012177,99543.36,ganges_farakka
2016-03-06,27.218653,17.553068,0.20000804960727692,96652.61,ganges_farakka
2016-03-07,15.820086,17.696577,0.20509880781173706,103559.766,ganges_farakka
2016-03-08,5.1753454,18.045286,0.20481836795806885,105957.72,ganges_farakka
2016-03-09,3.0389857,18.659079,0.1974216103553772,107090.7,ganges_farakka
2016-03-10,1.7357439,19.369154,0.19090323150157928,108159.89,ganges_farakka
2016-03-11,9.558531,20.164474,0.1884654015302658,105498.555,ganges_farakka
2016-03-12,41.00611,19.433676,0.19975005090236664,100486.016,ganges_farakka
2016-03-13,48.8692,17.485304,0.21915964782238007,91691.45,ganges_farakka
2016-03-14,34.94874,16.719252,0.22706882655620575,100469.836,ganges_farakka
2016-03-15,5.395179,16.89723,0.22068168222904205,106801.23,ganges_farakka
2016-03-16,2.2452357,17.030043,0.20969058573246002,116372.93,ganges_farakka
2016-03-17,5.8836837,18.699144,0.2022595852613449,107873.11,ganges_farakka
2016-03-18,5.3076777,19.703796,0.1972835808992386,108127.73,ganges_farakka
2016-03-19,8.173255,20.209646,0.19373811781406403,110413.59,ganges_farakka
2016-03-20,5.1211534,20.412676,0.18982310593128204,114209.41,ganges_farakka
2016-03-21,4.7157483,20.013855,0.18450073897838593,119746.47,ganges_farakka
2016-03-22,2.6751044,18.651014,0.179629385471344,124208.48,ganges_farakka
2016-03-23,0.60568243,19.172178,0.1756068617105484,127034.97,ganges_farakka
2016-03-24,0.23518549,21.180197,0.17237596213817596,124939.59,ganges_farakka
2016-03-25,0.25875694,22.647924,0.16966183483600616,121612.72,ganges_farakka
2016-03-26,3.2993002,22.792715,0.16838063299655914,114779.3,ganges_farakka
2016-03-27,27.091686,21.189684,0.17684757709503174,105290.79,ganges_farakka
2016-03-28,28.78918,20.406271,0.18855099380016327,109946.66,ganges_farakka
2016-03-29,2.9457877,21.33195,0.18463771045207977,122981.39,ganges_farakka
2016-03-30,16.264843,21.714119,0.18471594154834747,114396.85,ganges_farakka
2016-03-31,17.500175,21.947947,0.18764899671077728,117101.93,ganges_farakka
2016-04-01,10.293949,22.812033,0.18787121772766113,118767.1,ganges_farakka
2016-04-02,5.529642,24.092794,0.1848083883523941,115352.09,ganges_farakka
2016-04-03,8.256934,24.711243,0.1832553595304489,111940.16,ganges_farakka
2016-04-04,8.06546,24.092688,0.1817312091588974,109776.56,ganges_farakka
2016-04-05,5.9392905,24.315315,0.17988842725753784,118576.4,ganges_farakka
2016-04-06,10.605829,23.542128,0.17855463922023773,115171.61,ganges_farakka
2016-04-07,8.917821,22.824402,0.17804847657680511,114003.09,ganges_farakka
2016-04-08,3.5183337,23.12622,0.17581260204315186,124769.914,ganges_farakka
2016-04-09,1.3727835,23.94934,0.1721886247396469,128267.19,ganges_farakka
2016-04-10,2.122621,24.770945,0.16914111375808716,124814.69,ganges_farakka
2016-04-11,4.183505,24.519562,0.16732893884181976,126970.56,ganges_farakka
2016-04-12,1.2713127,23.79831,0.16526703536510468,132977.64,ganges_farakka
2016-04-13,1.6518757,23.956911,0.16335472464561462,134536.72,ganges_farakka
2016-04-14,5.4233446,24.714075,0.16255058348178864,131868.52,ganges_farakka
2016-04-15,1.8327683,25.941528,0.16174624860286713,132971.22,ganges_farakka
2016-04-16,6.897494,26.120657,0.16224639117717743,126612.97,ganges_farakka
2016-04-17,7.852733,25.823807,0.16346408426761627,119608.73,ganges_farakka
2016-04-18,12.473049,25.377747,0.16652551293373108,120919.75,ganges_farakka
2016-04-19,3.8346224,26.081945,0.16660133004188538,122716.11,ganges_farakka
2016-04-20,3.7095087,26.236938,0.16500990092754364,127618.75,ganges_farakka
2016-04-21,2.7713587,26.135643,0.16329310834407806,134753.14,ganges_farakka
2016-04-22,7.46565,25.716616,0.16236557066440582,132770.06,ganges_farakka
2016-04-23,6.303922,24.688307,0.1621873825788498,135148.66,ganges_farakka
2016-04-24,1.753814,24.30893,0.1609903872013092,139040.34,ganges_farakka
2016-04-25,0.680224,25.079798,0.1594383269548416,139683.73,ganges_farakka
2016-04-26,1.6432039,25.841904,0.158539816737175,132842.66,ganges_farakka
2016-04-27,3.3520465,25.867758,0.15809990465641022,132213.33,ganges_farakka
2016-04-28,4.27792,25.75637,0.1580769568681717,134705.05,ganges_farakka
2016-04-29,2.594846,25.943304,0.15758231282234192,135576.52,ganges_farakka
2016-04-30,5.6383634,25.917822,0.1576598435640335,133567.7,ganges_farakka
2016-05-01,4.405411,26.531431,0.1585799902677536,137150.53,ganges_farakka
2016-05-02,6.458311,26.580584,0.16055649518966675,127159.11,ganges_farakka
2016-05-03,18.762363,25.599348,0.16833209991455078,122700.97,ganges_farakka
2016-05-04,30.99595,24.970673,0.18251562118530273,124183.37,ganges_farakka
2016-05-05,26.839134,24.040825,0.19336342811584473,122891.57,ganges_farakka
2016-05-06,19.995628,24.203657,0.19454123079776764,125221.055,ganges_farakka
2016-05-07,26.184887,24.688055,0.19552497565746307,123109.05,ganges_farakka
2016-05-08,15.763274,25.405146,0.1966177374124527,119866.63,ganges_farakka
2016-05-09,18.882042,25.930298,0.19753706455230713,122794.38,ganges_farakka
2016-05-10,22.88335,25.969675,0.20116901397705078,124659.94,ganges_farakka
2016-05-11,16.793018,26.244104,0.20205241441726685,127983.05,ganges_farakka
2016-05-12,34.621555,26.506804,0.20592623949050903,125508.11,ganges_farakka
2016-05-13,34.953476,26.85766,0.20906059443950653,123729.914,ganges_farakka
2016-05-14,16.363983,27.407066,0.2026943415403366,126671.375,ganges_farakka
2016-05-15,17.081047,27.580978,0.1972585767507553,127836.914,ganges_farakka
2016-05-16,15.96466,27.828379,0.19311712682247162,127838.45,ganges_farakka
2016-05-17,18.749409,27.769506,0.19166821241378784,130330.89,ganges_farakka
2016-05-18,9.036019,28.372824,0.1890634149312973,135023.77,ganges_farakka
2016-05-19,23.744238,27.911661,0.19166553020477295,121833.88,ganges_farakka
2016-05-20,31.47919,27.264925,0.19620531797409058,117842.95,ganges_farakka
2016-05-21,34.29213,27.110712,0.1995690017938614,117765.164,ganges_farakka
2016-05-22,9.619344,27.769941,0.19644467532634735,131218.9,ganges_farakka
2016-05-23,38.148586,27.230474,0.20449769496917725,124028.6,ganges_farakka
2016-05-24,53.53429,26.15174,0.22143466770648956,121551.97,ganges_farakka
2016-05-25,28.163668,25.913336,0.21900995075702667,125865.7,ganges_farakka
2016-05-26,16.676891,26.419718,0.21273066103458405,127495.9,ganges_farakka
2016-05-27,26.617247,26.869757,0.20959490537643433,125264.516,ganges_farakka
2016-05-28,43.007504,26.336891,0.21224035322666168,118958.5,ganges_farakka
2016-05-29,38.259644,25.537912,0.21913526952266693,119216.016,ganges_farakka
2016-05-30,39.445553,25.068405,0.2288338989019394,119890.07,ganges_farakka
2016-05-31,26.079403,26.087027,0.2241278737783432,124009.05,ganges_farakka
2016-06-01,15.4344635,26.917618,0.21661867201328278,123811.33,ganges_farakka
2016-06-02,9.860653,27.55053,0.2093638926744461,122452.69,ganges_farakka
2016-06-03,15.550248,28.076889,0.2060307413339615,122837.92,ganges_farakka
2016-06-04,15.613823,28.435102,0.2023249864578247,122074.89,ganges_farakka
2016-06-05,20.106897,28.389643,0.20111817121505737,120337.06,ganges_farakka
2016-06-06,24.275562,28.145544,0.2024201601743698,119600.4,ganges_farakka
2016-06-07,26.11511,28.022568,0.2042035460472107,120714.375,ganges_farakka
2016-06-08,22.229288,27.88797,0.2039048671722412,122491.62,ganges_farakka
2016-06-09,21.395554,27.715294,0.2054833620786667,122803.875,ganges_farakka
2016-06-10,24.097246,28.131449,0.20648346841335297,122862.66,ganges_farakka
2016-06-11,30.389761,28.114227,0.20986352860927582,122518.99,ganges_farakka
2016-06-12,40.791847,27.634672,0.2184603214263916,118678.58,ganges_farakka
2016-06-13,42.720146,27.563742,0.22296302020549774,113102.37,ganges_farakka
2016-06-14,37.84732,27.43815,0.2260211706161499,112991.03,ganges_farakka
2016-06-15,80.00378,26.667643,0.24244630336761475,102351.16,ganges_farakka
2016-06-16,91.12962,26.007315,0.26156511902809143,96577.01,ganges_farakka
2016-06-17,65.95119,26.333696,0.2689782381057739,102045.49,ganges_farakka
2016-06-18,77.26273,26.002375,0.2817985713481903,96529.41,ganges_farakka
2016-06-19,79.91295,26.041212,0.29312625527381897,94985.68,ganges_farakka
2016-06-20,78.738785,26.145493,0.3000214099884033,97487.625,ganges_farakka
2016-06-21,117.029396,25.549513,0.31213125586509705,89191.71,ganges_farakka
2016-06-22,104.95665,25.114676,0.3208821713924408,85512.445,ganges_farakka
2016-06-23,78.935745,25.754333,0.32082924246788025,97411.26,ganges_farakka
2016-06-24,104.569176,25.73919,0.32575616240501404,88801.125,ganges_farakka
2016-06-25,68.4164,25.925768,0.32019659876823425,93856.11,ganges_farakka
2016-06-26,67.168015,26.016474,0.32032832503318787,99960.555,ganges_farakka
2016-06-27,80.45756,25.575094,0.33074480295181274,96092.64,ganges_farakka
2016-06-28,80.00483,25.397577,0.3394397497177124,90351.125,ganges_farakka
2016-06-29,58.859062,26.05189,0.3329611122608185,97734.14,ganges_farakka
2016-06-30,63.114532,26.235708,0.3231036961078644,93778.086,ganges_farakka
2016-07-01,194.17284,24.993233,0.34605684876441956,74663.805,ganges_farakka
2016-07-02,226.2396,23.651619,0.3714235723018646,62226.54,ganges_farakka
2016-07-03,227.59845,23.276604,0.39098814129829407,60620.477,ganges_farakka
2016-07-04,231.06229,23.492004,0.39139214158058167,61204.457,ganges_farakka
2016-07-05,199.5079,23.960663,0.3857976198196411,67097.54,ganges_farakka
2016-07-06,177.08858,24.09611,0.37834039330482483,70684.4,ganges_farakka
2016-07-07,110.78473,24.583498,0.3675025701522827,81733.26,ganges_farakka
2016-07-08,117.098946,24.732615,0.36238956451416016,81783.16,ganges_farakka
2016-07-09,137.19777,24.660284,0.3621300160884857,85485.03,ganges_farakka
2016-07-10,119.54015,24.617365,0.36317431926727295,80340.24,ganges_farakka
2016-07-11,153.55199,24.073593,0.3690349757671356,68879.51,ganges_farakka
2016-07-12,191.52394,23.78154,0.37903842329978943,65236.83,ganges_farakka
2016-07-13,121.346,23.904139,0.38293465971946716,68211.336,ganges_farakka
2016-07-14,131.5437,24.066153,0.3906310796737671,71457.41,ganges_farakka
2016-07-15,212.0954,23.548685,0.40284958481788635,60972.14,ganges_farakka
2016-07-16,280.82413,22.68986,0.41027703881263733,48993.438,ganges_farakka
2016-07-17,252.45226,22.632772,0.4084762632846832,49623.3,ganges_farakka
2016-07-18,129.6474,23.091003,0.4030512273311615,62235.61,ganges_farakka
2016-07-19,99.39509,23.794592,0.39522698521614075,76658.67,ganges_farakka
2016-07-20,92.973114,24.576502,0.3842337429523468,88037.19,ganges_farakka
2016-07-21,115.06099,24.546026,0.37978288531303406,84428.01,ganges_farakka
2016-07-22,170.85567,23.871841,0.37988439202308655,78226.65,ganges_farakka
2016-07-23,143.30293,23.528452,0.37940552830696106,73788.164,ganges_farakka
2016-07-24,108.80566,23.759338,0.3830016553401947,79255.83,ganges_farakka
2016-07-25,132.47662,23.998823,0.3859257698059082,82651.34,ganges_farakka
2016-07-26,220.26282,23.040987,0.3936440050601959,63932.47,ganges_farakka
2016-07-27,179.21082,22.389305,0.4017294645309448,57258.44,ganges_farakka
2016-07-28,134.06702,22.614845,0.4047623574733734,64840.43,ganges_farakka
2016-07-29,159.4081,22.698105,0.40689370036125183,65243.777,ganges_farakka
2016-07-30,167.21208,22.828062,0.40605583786964417,66308.87,ganges_farakka
2016-07-31,160.40514,22.8231,0.405845046043396,66614.64,ganges_farakka
2016-08-01,158.65062,22.598475,0.40456080436706543,63230.074,ganges_farakka
2016-08-02,159.30043,22.623947,0.402873158454895,66719.28,ganges_farakka
2016-08-03,127.78028,23.14763,0.39751744270324707,77575.18,ganges_farakka
2016-08-04,92.72055,23.635115,0.3922593891620636,84701.086,ganges_farakka
2016-08-05,104.39465,23.89067,0.390909880399704,84308.95,ganges_farakka
2016-08-06,154.14146,23.265722,0.3959794342517853,71151.836,ganges_farakka
2016-08-07,153.43103,22.758123,0.39928290247917175,61615.08,ganges_farakka
2016-08-08,162.2657,22.769724,0.4038982689380646,64778.895,ganges_farakka
2016-08-09,178.22432,22.741098,0.4066285789012909,65470.395,ganges_farakka
2016-08-10,199.88075,22.358007,0.4128636121749878,58040.293,ganges_farakka
2016-08-11,180.72171,22.444506,0.41426804661750793,59145.793,ganges_farakka
2016-08-12,155.34023,22.99562,0.4081743061542511,66928.09,ganges_farakka
2016-08-13,126.26913,23.366364,0.4019962549209595,73837.18,ganges_farakka
2016-08-14,123.89937,23.34909,0.4000842869281769,73740.5,ganges_farakka
2016-08-15,144.89323,23.25062,0.3972935676574707,75796.8,ganges_farakka
2016-08-16,154.24411,23.167328,0.39219799637794495,76916.97,ganges_farakka
2016-08-17,145.58276,22.691717,0.38925695419311523,66381.25,ganges_farakka
2016-08-18,167.66965,22.723083,0.3885171413421631,61059.477,ganges_farakka
2016-08-19,173.5333,22.854645,0.3883689343929291,66614.11,ganges_farakka
2016-08-20,119.579605,23.12883,0.3843713700771332,80522.9,ganges_farakka
2016-08-21,83.35713,22.998526,0.37769725918769836,83069.01,ganges_farakka
2016-08-22,151.84662,22.426702,0.38761773705482483,67161.02,ganges_farakka
2016-08-23,102.54397,22.806322,0.386704683303833,74908.414,ganges_farakka
2016-08-24,89.88297,23.045286,0.39099276065826416,79577.09,ganges_farakka
2016-08-25,61.477974,23.562515,0.3898785412311554,91003.445,ganges_farakka
2016-08-26,91.528404,23.324839,0.3910250961780548,86639.47,ganges_farakka
2016-08-27,79.551025,23.505518,0.39132821559906006,88364.25,ganges_farakka
2016-08-28,61.495323,23.849695,0.3876473903656006,95009.734,ganges_farakka
2016-08-29,87.6161,23.564005,0.39508041739463806,86972.65,ganges_farakka
2016-08-30,102.58249,23.392965,0.3979625701904297,85543.83,ganges_farakka
2016-08-31,125.66387,22.956202,0.4020646810531616,75861.51,ganges_farakka
2016-09-01,105.50143,22.855001,0.40352627635002136,72934.19,ganges_farakka
2016-09-02,88.85357,23.099976,0.3991014063358307,78674.57,ganges_farakka
2016-09-03,102.01787,22.936651,0.3908872604370117,81958.7,ganges_farakka
2016-09-04,77.629005,22.723135,0.38115739822387695,82726.84,ganges_farakka
2016-09-05,67.68599,22.741846,0.3719054162502289,86548.016,ganges_farakka
2016-09-06,100.128,22.481802,0.36703386902809143,81750.305,ganges_farakka
2016-09-07,87.40669,22.51113,0.36267367005348206,78885.4,ganges_farakka
2016-09-08,60.74205,22.903296,0.3574642837047577,82115.64,ganges_farakka
2016-09-09,44.739994,23.35317,0.35075843334198,90810.266,ganges_farakka
2016-09-10,60.692276,23.22477,0.346200555562973,89572.95,ganges_farakka
2016-09-11,79.60819,22.893698,0.34410274028778076,84462.875,ganges_farakka
2016-09-12,94.12957,22.693014,0.3437577188014984,82153.47,ganges_farakka
2016-09-13,96.356735,22.69249,0.3448675870895386,80040.836,ganges_farakka
2016-09-14,52.930573,22.96427,0.3433631658554077,88866.36,ganges_farakka
2016-09-15,48.73653,23.27269,0.34274670481681824,93483.24,ganges_farakka
2016-09-16,66.02549,23.35747,0.3469569981098175,91120.31,ganges_farakka
2016-09-17,71.52826,23.280062,0.3468390703201294,88126.64,ganges_farakka
2016-09-18,65.81548,23.280142,0.3449922800064087,86056.04,ganges_farakka
2016-09-19,57.249695,23.601097,0.3424806594848633,91049.23,ganges_farakka
2016-09-20,68.6096,23.479073,0.34138455986976624,86638.61,ganges_farakka
2016-09-21,88.47516,23.004946,0.3434499204158783,80934.14,ganges_farakka
2016-09-22,70.78164,22.51898,0.3460617959499359,80651.71,ganges_farakka
2016-09-23,66.12144,22.524048,0.34336450695991516,89491.695,ganges_farakka
2016-09-24,93.40513,22.207153,0.3425089418888092,83532.34,ganges_farakka
2016-09-25,101.158745,22.135283,0.34015989303588867,76987.81,ganges_farakka
2016-09-26,69.689026,22.35317,0.33554232120513916,81712.695,ganges_farakka
2016-09-27,56.399487,22.672262,0.3307795822620392,86203.53,ganges_farakka
2016-09-28,60.06298,22.722986,0.3262465298175812,85448.15,ganges_farakka
2016-09-29,59.14857,22.559301,0.32334664463996887,83317.875,ganges_farakka
2016-09-30,39.681633,23.027975,0.3201499283313751,86772.35,ganges_farakka
2016-10-01,29.646608,23.476542,0.31901007890701294,88549.37,ganges_farakka
2016-10-02,35.312977,23.404974,0.32239246368408203,88232.63,ganges_farakka
2016-10-03,37.629826,23.422678,0.32764002680778503,89441.14,ganges_farakka
2016-10-04,48.053555,23.126488,0.33461761474609375,86892.1,ganges_farakka
2016-10-05,87.45824,22.422297,0.353000283241272,78735.695,ganges_farakka
2016-10-06,86.35863,21.921028,0.362672358751297,70310.57,ganges_farakka
2016-10-07,49.430634,22.293945,0.3555067479610443,80071.56,ganges_farakka
2016-10-08,83.7804,22.045542,0.35242000222206116,76704.695,ganges_farakka
2016-10-09,68.411705,21.741562,0.34527385234832764,78157.52,ganges_farakka
2016-10-10,42.68733,21.35975,0.33574068546295166,85681.35,ganges_farakka
2016-10-11,20.91097,20.99354,0.3247714638710022,90657.336,ganges_farakka
2016-10-12,13.167762,20.762468,0.3134472072124481,97264.85,ganges_farakka
2016-10-13,10.4469185,20.629469,0.30371689796447754,96561.41,ganges_farakka
2016-10-14,5.2317986,20.619854,0.2950533628463745,97179.22,ganges_farakka
2016-10-15,3.946533,20.614832,0.2869444787502289,96915.32,ganges_farakka
2016-10-16,3.5651855,20.51192,0.27964702248573303,95975.02,ganges_farakka
2016-10-17,3.1295583,20.391825,0.27284184098243713,96089.055,ganges_farakka
2016-10-18,2.4346838,20.247877,0.2662929594516754,96597.09,ganges_farakka
2016-10-19,2.8448427,20.033209,0.2602771818637848,96439.25,ganges_farakka
2016-10-20,1.3985709,20.069471,0.2542685270309448,97492.734,ganges_farakka
2016-10-21,1.7992696,20.039688,0.2486552596092224,96742.695,ganges_farakka
2016-10-22,2.7996533,20.044788,0.243540957570076,95591.59,ganges_farakka
2016-10-23,2.3309653,19.986032,0.23845063149929047,96058.83,ganges_farakka
2016-10-24,1.9181308,19.923246,0.2333861142396927,94928.42,ganges_farakka
2016-10-25,2.5329087,19.566456,0.22898459434509277,92451.89,ganges_farakka
2016-10-26,3.159264,19.420736,0.225421741604805,91936.33,ganges_farakka
2016-10-27,6.4221487,19.029974,0.22551663219928741,91017.37,ganges_farakka
2016-10-28,3.1811182,18.555681,0.2222682386636734,92376.88,ganges_farakka
2016-10-29,3.8875403,18.2087,0.2193271964788437,90694.35,ganges_farakka
2016-10-30,1.3782042,18.201128,0.2158139944076538,91841.05,ganges_farakka
2016-10-31,2.039255,18.274258,0.21277303993701935,90140.47,ganges_farakka
2016-11-01,1.080168,18.010706,0.21009330451488495,88991.86,ganges_farakka
2016-11-02,0.5342774,18.095747,0.2068280130624771,89751.555,ganges_farakka
2016-11-03,2.981013,18.17786,0.20482595264911652,88758.67,ganges_farakka
2016-11-04,4.0761213,17.943277,0.20429448783397675,85104.914,ganges_farakka
2016-11-05,5.7330127,17.598894,0.20212306082248688,85560.97,ganges_farakka
2016-11-06,1.0820818,17.328285,0.1990588754415512,89879.75,ganges_farakka
2016-11-07,0.9723977,17.11885,0.19619232416152954,90342.055,ganges_farakka
2016-11-08,0.62434775,16.895927,0.19365860521793365,90670.016,ganges_farakka
2016-11-09,0.13319707,17.215757,0.1912580281496048,90858.22,ganges_farakka
2016-11-10,0.41739067,17.411306,0.1893262416124344,88106.29,ganges_farakka
2016-11-11,1.2097906,17.330442,0.1879875808954239,85099.68,ganges_farakka
2016-11-12,1.4754103,17.112864,0.18670015037059784,85329.8,ganges_farakka
2016-11-13,1.2468954,16.774534,0.1853056102991104,85779.35,ganges_farakka
2016-11-14,1.0278566,16.311337,0.1837448924779892,85776.65,ganges_farakka
2016-11-15,0.7180742,15.6759405,0.18214714527130127,86406.86,ganges_farakka
2016-11-16,0.25428194,15.458837,0.1805548220872879,86497.23,ganges_farakka
2016-11-17,0.21352749,15.373168,0.17916102707386017,87001.06,ganges_farakka
2016-11-18,0.25452244,15.524251,0.17792534828186035,86220.33,ganges_farakka
2016-11-19,0.76785403,15.7039385,0.17703194916248322,84564.9,ganges_farakka
2016-11-20,0.43334877,15.973701,0.17615319788455963,83609.06,ganges_farakka
2016-11-21,0.12414855,16.139593,0.17513930797576904,83588.914,ganges_farakka
2016-11-22,0.16289604,16.4151,0.1741102933883667,83506.62,ganges_farakka
2016-11-23,0.48567083,16.12535,0.17326603829860687,81598.945,ganges_farakka
2016-11-24,0.372043,16.027388,0.172505185008049,81085.23,ganges_farakka
2016-11-25,0.3543599,16.063498,0.17175602912902832,80507.77,ganges_farakka
2016-11-26,0.23647441,16.218426,0.17101658880710602,80570.805,ganges_farakka
2016-11-27,1.1370648,16.302801,0.17061029374599457,78616.38,ganges_farakka
2016-11-28,1.1913683,16.052692,0.1705191731452942,76904.11,ganges_farakka
2016-11-29,0.81984174,16.02988,0.1700599193572998,76792.3,ganges_farakka
2016-11-30,1.7080451,16.206156,0.16982144117355347,74808.66,ganges_farakka
2016-12-01,2.8015919,16.00722,0.17018115520477295,72282.914,ganges_farakka
2016-12-02,4.2656193,15.358592,0.1708439737558365,72481.56,ganges_farakka
2016-12-03,1.0767258,14.831448,0.17064116895198822,75061.64,ganges_farakka
2016-12-04,0.05111716,14.747008,0.1697845607995987,78178.15,ganges_farakka
2016-12-05,0.10704759,14.557828,0.16908107697963715,78595.12,ganges_farakka
